,Timestep,FCC,BCC,HCP,ICO,OTHER,Frame,SourceFrame,alloy,Comp,Thold,Job,Run Crystallized
0,134000,107,21,293,10,19221,67,67,Zr-Al,1.00,2000,job9,False
1,134000,91,24,312,2,19223,67,67,Zr-Al,1.00,2000,job8,False
2,134000,88,29,254,6,19275,67,67,Zr-Al,1.00,2000,job7,False
3,134000,88,28,244,5,19287,67,67,Zr-Al,1.00,2000,job10,False
4,134000,87,38,335,4,19188,67,67,Zr-Al,1.00,2000,job2,False
5,134000,122,28,304,8,19190,67,67,Zr-Al,1.00,2000,job3,False
6,134000,142,37,304,3,19166,67,67,Zr-Al,1.00,2000,job4,False
7,134000,69,30,246,5,19302,67,67,Zr-Al,1.00,2000,job5,False
8,134000,100,25,291,8,19228,67,67,Zr-Al,1.00,2000,job6,False
9,134000,76,20,236,8,19312,67,67,Zr-Al,1.00,2000,job1,False
10,275000,149,38,454,3,19008,55,55,Zr-Al,1.00,5000,job8,False
11,275000,191,62,490,7,18902,55,55,Zr-Al,1.00,5000,job9,False
12,275000,224,47,589,7,18785,55,55,Zr-Al,1.00,5000,job7,False
13,275000,243,58,489,8,18854,55,55,Zr-Al,1.00,5000,job10,False
14,275000,267,38,580,2,18765,55,55,Zr-Al,1.00,5000,job3,False
15,275000,209,52,482,1,18908,55,55,Zr-Al,1.00,5000,job4,False
16,275000,297,66,613,6,18670,55,55,Zr-Al,1.00,5000,job5,False
17,275000,300,64,705,5,18578,55,55,Zr-Al,1.00,5000,job6,False
18,275000,257,75,532,6,18782,55,55,Zr-Al,1.00,5000,job1,False
19,275000,335,62,648,5,18602,55,55,Zr-Al,1.00,5000,job2,False
20,346684,621,60,1012,4,17955,52,52,Zr-Al,1.00,6667,job8,False
21,346684,322,59,630,2,18639,52,52,Zr-Al,1.00,6667,job9,False
22,346684,163,45,523,4,18917,52,52,Zr-Al,1.00,6667,job7,False
23,346684,410,85,748,5,18404,52,52,Zr-Al,1.00,6667,job10,False
24,346684,296,57,654,6,18639,52,52,Zr-Al,1.00,6667,job2,False
25,346684,336,86,771,6,18453,52,52,Zr-Al,1.00,6667,job3,False
26,346684,443,59,948,4,18198,52,52,Zr-Al,1.00,6667,job4,False
27,346684,329,76,687,3,18557,52,52,Zr-Al,1.00,6667,job5,False
28,346684,355,67,707,0,18523,52,52,Zr-Al,1.00,6667,job6,False
29,346684,468,82,910,2,18190,52,52,Zr-Al,1.00,6667,job1,False
30,510000,694,101,1118,2,17737,51,51,Zr-Al,1.00,10000,job1,False
31,510000,637,128,1114,1,17772,51,51,Zr-Al,1.00,10000,job2,False
32,510000,704,93,1130,4,17721,51,51,Zr-Al,1.00,10000,job3,False
33,510000,617,106,1002,3,17924,51,51,Zr-Al,1.00,10000,job6,False
34,510000,876,133,1469,6,17168,51,51,Zr-Al,1.00,10000,job8,True
35,510000,634,94,1026,2,17896,51,51,Zr-Al,1.00,10000,job7,False
36,510000,1160,146,1484,5,16857,51,51,Zr-Al,1.00,10000,job5,True
37,510000,454,83,874,9,18232,51,51,Zr-Al,1.00,10000,job9,False
38,510000,745,134,1168,2,17603,51,51,Zr-Al,1.00,10000,job4,True
39,510000,663,108,1094,9,17778,51,51,Zr-Al,1.00,10000,job10,False
40,980000,2327,152,3076,0,14097,49,49,Zr-Al,1.00,20000,job1,True
41,980000,2295,217,2603,2,14535,49,49,Zr-Al,1.00,20000,job2,True
42,980000,2805,161,3227,2,13457,49,49,Zr-Al,1.00,20000,job3,True
43,980000,2652,216,3069,2,13713,49,49,Zr-Al,1.00,20000,job6,True
44,980000,2694,163,3405,1,13389,49,49,Zr-Al,1.00,20000,job8,True
45,980000,2224,203,2674,0,14551,49,49,Zr-Al,1.00,20000,job7,True
46,980000,1708,149,1989,2,15804,49,49,Zr-Al,1.00,20000,job5,True
47,980000,2561,214,2735,3,14139,49,49,Zr-Al,1.00,20000,job9,True
48,980000,1706,187,2297,2,15460,49,49,Zr-Al,1.00,20000,job4,True
49,980000,2564,234,3394,0,13460,49,49,Zr-Al,1.00,20000,job10,True
50,87000,50,28,188,5,19381,87,87,Zr-Al,1.00,1000,job1,False
51,87000,67,18,204,2,19361,87,87,Zr-Al,1.00,1000,job2,False
52,87000,30,17,138,8,19459,87,87,Zr-Al,1.00,1000,job3,False
53,87000,49,10,194,8,19391,87,87,Zr-Al,1.00,1000,job6,False
54,87000,49,16,172,10,19405,87,87,Zr-Al,1.00,1000,job8,False
55,87000,48,18,172,5,19409,87,87,Zr-Al,1.00,1000,job7,False
56,87000,69,30,233,7,19313,87,87,Zr-Al,1.00,1000,job5,False
57,87000,59,25,169,5,19394,87,87,Zr-Al,1.00,1000,job9,False
58,87000,58,22,170,10,19392,87,87,Zr-Al,1.00,1000,job4,False
59,87000,50,22,193,3,19384,87,87,Zr-Al,1.00,1000,job10,False
60,70702,34,22,135,5,19456,106,106,Zr-Al,1.00,667,job1,False
61,70702,34,22,129,5,19462,106,106,Zr-Al,1.00,667,job2,False
62,70702,42,26,141,4,19439,106,106,Zr-Al,1.00,667,job3,False
63,70702,45,21,119,5,19462,106,106,Zr-Al,1.00,667,job6,False
64,70702,23,12,111,5,19501,106,106,Zr-Al,1.00,667,job8,False
65,70702,31,24,125,4,19468,106,106,Zr-Al,1.00,667,job7,False
66,70702,44,14,101,4,19489,106,106,Zr-Al,1.00,667,job5,False
67,70702,29,22,125,6,19470,106,106,Zr-Al,1.00,667,job9,False
68,70702,34,16,100,9,19493,106,106,Zr-Al,1.00,667,job4,False
69,70702,30,16,122,3,19481,106,106,Zr-Al,1.00,667,job10,False
70,275000,120,29,270,11,19222,55,55,Zr-Al,0.99,5000,job8,False
71,275000,123,32,338,13,19146,55,55,Zr-Al,0.99,5000,job9,False
72,275000,148,39,346,15,19104,55,55,Zr-Al,0.99,5000,job7,False
73,275000,130,32,365,11,19114,55,55,Zr-Al,0.99,5000,job2,False
74,275000,117,37,376,16,19106,55,55,Zr-Al,0.99,5000,job3,False
75,275000,120,35,357,11,19129,55,55,Zr-Al,0.99,5000,job4,False
76,275000,145,48,307,17,19135,55,55,Zr-Al,0.99,5000,job5,False
77,275000,131,32,327,16,19146,55,55,Zr-Al,0.99,5000,job6,False
78,275000,134,37,346,20,19115,55,55,Zr-Al,0.99,5000,job10,False
79,275000,100,36,327,7,19182,55,55,Zr-Al,0.99,5000,job1,False
80,346684,102,34,292,15,19209,52,52,Zr-Al,0.99,6667,job7,False
81,346684,163,46,379,9,19055,52,52,Zr-Al,0.99,6667,job8,False
82,346684,205,44,433,16,18954,52,52,Zr-Al,0.99,6667,job9,False
83,346684,126,38,324,9,19155,52,52,Zr-Al,0.99,6667,job2,False
84,346684,152,36,384,12,19068,52,52,Zr-Al,0.99,6667,job3,False
85,346684,129,32,350,11,19130,52,52,Zr-Al,0.99,6667,job4,False
86,346684,161,48,382,9,19052,52,52,Zr-Al,0.99,6667,job5,False
87,346684,167,30,369,13,19073,52,52,Zr-Al,0.99,6667,job6,False
88,346684,135,41,379,4,19093,52,52,Zr-Al,0.99,6667,job1,False
89,346684,135,37,325,6,19149,52,52,Zr-Al,0.99,6667,job10,False
90,134000,47,17,213,15,19360,67,67,Zr-Al,0.99,2000,job8,False
91,134000,63,19,181,20,19369,67,67,Zr-Al,0.99,2000,job9,False
92,134000,70,26,204,12,19340,67,67,Zr-Al,0.99,2000,job7,False
93,134000,47,21,205,12,19367,67,67,Zr-Al,0.99,2000,job2,False
94,134000,97,24,195,15,19321,67,67,Zr-Al,0.99,2000,job3,False
95,134000,66,32,189,14,19351,67,67,Zr-Al,0.99,2000,job4,False
96,134000,48,16,165,11,19412,67,67,Zr-Al,0.99,2000,job5,False
97,134000,73,19,195,11,19354,67,67,Zr-Al,0.99,2000,job6,False
98,134000,63,14,166,12,19397,67,67,Zr-Al,0.99,2000,job10,False
99,134000,60,27,179,25,19361,67,67,Zr-Al,0.99,2000,job1,False
100,510000,391,78,633,14,18536,51,51,Zr-Al,0.99,10000,job1,False
101,510000,182,58,499,19,18894,51,51,Zr-Al,0.99,10000,job2,False
102,510000,309,74,614,13,18642,51,51,Zr-Al,0.99,10000,job3,False
103,510000,244,65,572,17,18754,51,51,Zr-Al,0.99,10000,job6,False
104,510000,354,49,551,9,18689,51,51,Zr-Al,0.99,10000,job8,False
105,510000,291,63,624,11,18663,51,51,Zr-Al,0.99,10000,job7,False
106,510000,214,38,516,8,18876,51,51,Zr-Al,0.99,10000,job5,False
107,510000,190,44,415,12,18991,51,51,Zr-Al,0.99,10000,job9,False
108,510000,285,44,526,8,18789,51,51,Zr-Al,0.99,10000,job4,False
109,510000,235,53,476,14,18874,51,51,Zr-Al,0.99,10000,job10,False
110,980000,698,87,1182,7,17678,49,49,Zr-Al,0.99,20000,job1,True
111,980000,720,95,1244,8,17585,49,49,Zr-Al,0.99,20000,job2,True
112,980000,533,97,1084,10,17928,49,49,Zr-Al,0.99,20000,job3,False
113,980000,577,73,906,16,18080,49,49,Zr-Al,0.99,20000,job6,False
114,980000,540,95,941,15,18061,49,49,Zr-Al,0.99,20000,job8,False
115,980000,626,121,1052,11,17842,49,49,Zr-Al,0.99,20000,job7,False
116,980000,650,78,1204,9,17711,49,49,Zr-Al,0.99,20000,job5,False
117,980000,560,92,1051,11,17938,49,49,Zr-Al,0.99,20000,job9,False
118,980000,930,118,1465,12,17127,49,49,Zr-Al,0.99,20000,job4,True
119,980000,570,105,988,7,17982,49,49,Zr-Al,0.99,20000,job10,False
120,2350000,2718,188,2840,4,13902,47,47,Zr-Al,0.99,50000,job1,True
121,2350000,4070,202,3318,1,12061,47,47,Zr-Al,0.99,50000,job2,True
122,2350000,4044,110,3622,2,11874,47,47,Zr-Al,0.99,50000,job3,True
123,2350000,3183,201,3575,2,12691,47,47,Zr-Al,0.99,50000,job6,True
124,2350000,2974,216,2775,0,13687,47,47,Zr-Al,0.99,50000,job8,True
125,2350000,3051,241,3418,2,12940,47,47,Zr-Al,0.99,50000,job7,True
126,2350000,2751,211,3205,4,13481,47,47,Zr-Al,0.99,50000,job5,True
127,2350000,2547,226,2949,6,13924,47,47,Zr-Al,0.99,50000,job9,True
128,2350000,3873,151,4379,3,11246,47,47,Zr-Al,0.99,50000,job4,True
129,2350000,4178,192,3569,2,11711,47,47,Zr-Al,0.99,50000,job10,True
130,3133349,3854,202,4966,1,10629,47,47,Zr-Al,0.99,66667,job1,True
131,3133349,7180,87,4821,0,7564,47,47,Zr-Al,0.99,66667,job2,True
132,3133349,3462,170,4205,1,11814,47,47,Zr-Al,0.99,66667,job3,True
133,3133349,4206,170,4244,3,11029,47,47,Zr-Al,0.99,66667,job6,True
134,3133349,4262,209,4013,4,11164,47,47,Zr-Al,0.99,66667,job8,True
135,3133349,6510,64,10263,0,2815,47,47,Zr-Al,0.99,66667,job7,True
136,3133349,3804,221,3752,1,11874,47,47,Zr-Al,0.99,66667,job5,True
137,3133349,4169,177,4462,0,10844,47,47,Zr-Al,0.99,66667,job9,True
138,3133349,7745,84,5899,0,5924,47,47,Zr-Al,0.99,66667,job4,True
139,3133349,3391,192,3499,5,12565,47,47,Zr-Al,0.99,66667,job10,True
140,87000,38,19,129,14,19452,87,87,Zr-Al,0.99,1000,job1,False
141,87000,33,17,107,20,19475,87,87,Zr-Al,0.99,1000,job2,False
142,87000,32,15,102,12,19491,87,87,Zr-Al,0.99,1000,job3,False
143,87000,58,25,162,9,19398,87,87,Zr-Al,0.99,1000,job6,False
144,87000,33,13,133,13,19460,87,87,Zr-Al,0.99,1000,job8,False
145,87000,38,16,140,15,19443,87,87,Zr-Al,0.99,1000,job7,False
146,87000,41,13,136,10,19452,87,87,Zr-Al,0.99,1000,job5,False
147,87000,50,13,129,13,19447,87,87,Zr-Al,0.99,1000,job9,False
148,87000,69,19,154,10,19400,87,87,Zr-Al,0.99,1000,job4,False
149,87000,38,23,138,15,19438,87,87,Zr-Al,0.99,1000,job10,False
150,70702,33,10,115,8,19486,106,106,Zr-Al,0.99,667,job1,False
151,70702,20,9,89,7,19527,106,106,Zr-Al,0.99,667,job2,False
152,70702,31,10,113,5,19493,106,106,Zr-Al,0.99,667,job3,False
153,70702,22,15,111,12,19492,106,106,Zr-Al,0.99,667,job6,False
154,70702,31,14,100,17,19490,106,106,Zr-Al,0.99,667,job8,False
155,70702,38,17,121,12,19464,106,106,Zr-Al,0.99,667,job7,False
156,70702,23,8,74,9,19538,106,106,Zr-Al,0.99,667,job5,False
157,70702,27,9,81,16,19519,106,106,Zr-Al,0.99,667,job9,False
158,70702,27,11,101,7,19506,106,106,Zr-Al,0.99,667,job4,False
159,70702,26,17,75,10,19524,106,106,Zr-Al,0.99,667,job10,False
160,134000,231,173,368,24,18856,67,67,Zr-Al,0.02,2000,job5,False
161,134000,238,229,422,16,18747,67,67,Zr-Al,0.02,2000,job6,False
162,134000,190,190,368,19,18885,67,67,Zr-Al,0.02,2000,job7,False
163,134000,216,142,383,27,18884,67,67,Zr-Al,0.02,2000,job8,False
164,134000,323,213,496,25,18595,67,67,Zr-Al,0.02,2000,job9,False
165,134000,216,157,373,22,18884,67,67,Zr-Al,0.02,2000,job4,False
166,134000,116,136,277,28,19095,67,67,Zr-Al,0.02,2000,job1,False
167,134000,352,241,453,25,18581,67,67,Zr-Al,0.02,2000,job10,False
168,134000,237,162,354,23,18876,67,67,Zr-Al,0.02,2000,job2,False
169,134000,279,212,367,19,18775,67,67,Zr-Al,0.02,2000,job3,False
170,275000,1206,791,1169,5,16481,55,55,Zr-Al,0.02,5000,job9,True
171,275000,859,566,908,5,17314,55,55,Zr-Al,0.02,5000,job7,True
172,275000,837,481,923,6,17405,55,55,Zr-Al,0.02,5000,job8,True
173,275000,2338,1399,2547,3,13365,55,55,Zr-Al,0.02,5000,job6,True
174,275000,1330,752,1246,7,16317,55,55,Zr-Al,0.02,5000,job5,True
175,275000,851,648,1172,8,16973,55,55,Zr-Al,0.02,5000,job4,True
176,275000,562,361,686,15,18028,55,55,Zr-Al,0.02,5000,job1,False
177,275000,757,504,865,10,17516,55,55,Zr-Al,0.02,5000,job10,True
178,275000,2197,988,2095,4,14368,55,55,Zr-Al,0.02,5000,job2,True
179,275000,817,399,765,13,17658,55,55,Zr-Al,0.02,5000,job3,True
180,346684,883,636,1104,10,17019,52,52,Zr-Al,0.02,6667,job8,True
181,346684,1818,820,1576,3,15435,52,52,Zr-Al,0.02,6667,job7,True
182,346684,2581,1234,2329,3,13505,52,52,Zr-Al,0.02,6667,job9,True
183,346684,2435,1347,1802,2,14066,52,52,Zr-Al,0.02,6667,job1,True
184,346684,1225,815,1168,8,16436,52,52,Zr-Al,0.02,6667,job10,True
185,346684,2611,1072,1836,2,14131,52,52,Zr-Al,0.02,6667,job2,True
186,346684,1519,767,1436,5,15925,52,52,Zr-Al,0.02,6667,job3,True
187,346684,1741,936,1888,7,15080,52,52,Zr-Al,0.02,6667,job4,True
188,346684,1211,783,1109,5,16544,52,52,Zr-Al,0.02,6667,job5,True
189,346684,1175,619,1126,3,16729,52,52,Zr-Al,0.02,6667,job6,True
190,510000,3482,1943,2395,0,11832,51,51,Zr-Al,0.02,10000,job1,True
191,510000,3817,1433,3007,0,11395,51,51,Zr-Al,0.02,10000,job2,True
192,510000,3685,1723,3389,0,10855,51,51,Zr-Al,0.02,10000,job3,True
193,510000,4106,1672,2769,1,11104,51,51,Zr-Al,0.02,10000,job6,True
194,510000,3160,1520,2221,1,12750,51,51,Zr-Al,0.02,10000,job8,True
195,510000,3739,1833,2965,0,11115,51,51,Zr-Al,0.02,10000,job7,True
196,510000,4403,1508,2789,0,10952,51,51,Zr-Al,0.02,10000,job5,True
197,510000,2436,1445,2040,1,13730,51,51,Zr-Al,0.02,10000,job9,True
198,510000,3732,1411,2587,1,11921,51,51,Zr-Al,0.02,10000,job4,True
199,510000,2870,1393,2299,2,13088,51,51,Zr-Al,0.02,10000,job10,True
200,87000,144,99,253,23,19133,87,87,Zr-Al,0.02,1000,job1,False
201,87000,187,122,238,21,19084,87,87,Zr-Al,0.02,1000,job2,False
202,87000,113,113,245,25,19156,87,87,Zr-Al,0.02,1000,job3,False
203,87000,133,115,243,18,19143,87,87,Zr-Al,0.02,1000,job6,False
204,87000,96,80,207,27,19242,87,87,Zr-Al,0.02,1000,job8,False
205,87000,108,101,207,18,19218,87,87,Zr-Al,0.02,1000,job7,False
206,87000,85,83,212,26,19246,87,87,Zr-Al,0.02,1000,job5,False
207,87000,126,97,238,27,19164,87,87,Zr-Al,0.02,1000,job9,False
208,87000,120,80,223,15,19214,87,87,Zr-Al,0.02,1000,job4,False
209,87000,83,67,185,23,19294,87,87,Zr-Al,0.02,1000,job10,False
210,70702,75,67,158,26,19326,106,106,Zr-Al,0.02,667,job1,False
211,70702,81,79,186,24,19282,106,106,Zr-Al,0.02,667,job2,False
212,70702,84,97,162,24,19285,106,106,Zr-Al,0.02,667,job3,False
213,70702,73,68,143,26,19342,106,106,Zr-Al,0.02,667,job6,False
214,70702,112,85,173,22,19260,106,106,Zr-Al,0.02,667,job8,False
215,70702,80,59,152,32,19329,106,106,Zr-Al,0.02,667,job7,False
216,70702,99,77,192,32,19252,106,106,Zr-Al,0.02,667,job5,False
217,70702,68,65,138,21,19360,106,106,Zr-Al,0.02,667,job9,False
218,70702,46,64,175,27,19340,106,106,Zr-Al,0.02,667,job4,False
219,70702,73,92,180,18,19289,106,106,Zr-Al,0.02,667,job10,False
220,134000,33,16,159,28,19416,67,67,Zr-Al,0.98,2000,job8,False
221,134000,43,18,141,23,19427,67,67,Zr-Al,0.98,2000,job9,False
222,134000,54,26,176,21,19375,67,67,Zr-Al,0.98,2000,job7,False
223,134000,36,19,144,28,19425,67,67,Zr-Al,0.98,2000,job2,False
224,134000,47,22,125,20,19438,67,67,Zr-Al,0.98,2000,job3,False
225,134000,33,9,145,16,19449,67,67,Zr-Al,0.98,2000,job4,False
226,134000,23,16,121,24,19468,67,67,Zr-Al,0.98,2000,job5,False
227,134000,44,19,158,23,19408,67,67,Zr-Al,0.98,2000,job6,False
228,134000,39,10,148,29,19426,67,67,Zr-Al,0.98,2000,job10,False
229,134000,51,21,118,23,19439,67,67,Zr-Al,0.98,2000,job1,False
230,346684,45,21,207,18,19361,52,52,Zr-Al,0.98,6667,job8,False
231,346684,59,27,170,29,19367,52,52,Zr-Al,0.98,6667,job9,False
232,346684,59,32,214,28,19319,52,52,Zr-Al,0.98,6667,job7,False
233,346684,122,32,279,14,19205,52,52,Zr-Al,0.98,6667,job2,False
234,346684,42,11,173,23,19403,52,52,Zr-Al,0.98,6667,job3,False
235,346684,121,44,306,16,19165,52,52,Zr-Al,0.98,6667,job4,False
236,346684,86,32,251,27,19256,52,52,Zr-Al,0.98,6667,job5,False
237,346684,75,22,176,14,19365,52,52,Zr-Al,0.98,6667,job6,False
238,346684,37,19,168,42,19386,52,52,Zr-Al,0.98,6667,job10,False
239,346684,106,24,222,34,19266,52,52,Zr-Al,0.98,6667,job1,False
240,275000,89,18,213,30,19302,55,55,Zr-Al,0.98,5000,job8,False
241,275000,55,24,204,23,19346,55,55,Zr-Al,0.98,5000,job9,False
242,275000,52,17,175,30,19378,55,55,Zr-Al,0.98,5000,job7,False
243,275000,68,18,204,24,19338,55,55,Zr-Al,0.98,5000,job2,False
244,275000,75,22,196,29,19330,55,55,Zr-Al,0.98,5000,job3,False
245,275000,77,17,211,23,19324,55,55,Zr-Al,0.98,5000,job4,False
246,275000,55,23,194,33,19347,55,55,Zr-Al,0.98,5000,job5,False
247,275000,89,26,214,20,19303,55,55,Zr-Al,0.98,5000,job6,False
248,275000,90,15,211,31,19305,55,55,Zr-Al,0.98,5000,job1,False
249,275000,51,17,193,33,19358,55,55,Zr-Al,0.98,5000,job10,False
250,510000,121,16,265,34,19216,51,51,Zr-Al,0.98,10000,job1,False
251,510000,98,20,274,25,19235,51,51,Zr-Al,0.98,10000,job2,False
252,510000,112,32,329,32,19147,51,51,Zr-Al,0.98,10000,job3,False
253,510000,190,29,340,30,19063,51,51,Zr-Al,0.98,10000,job6,False
254,510000,77,30,265,31,19249,51,51,Zr-Al,0.98,10000,job8,False
255,510000,117,23,219,26,19267,51,51,Zr-Al,0.98,10000,job7,False
256,510000,105,35,290,26,19196,51,51,Zr-Al,0.98,10000,job5,False
257,510000,97,35,220,34,19266,51,51,Zr-Al,0.98,10000,job9,False
258,510000,124,42,285,18,19183,51,51,Zr-Al,0.98,10000,job4,False
259,510000,156,27,255,23,19191,51,51,Zr-Al,0.98,10000,job10,False
260,980000,265,37,458,32,18860,49,49,Zr-Al,0.98,20000,job1,False
261,980000,183,37,326,27,19079,49,49,Zr-Al,0.98,20000,job2,False
262,980000,173,52,400,27,19000,49,49,Zr-Al,0.98,20000,job3,False
263,980000,181,20,326,26,19099,49,49,Zr-Al,0.98,20000,job6,False
264,980000,263,48,489,23,18829,49,49,Zr-Al,0.98,20000,job8,False
265,980000,188,33,388,39,19004,49,49,Zr-Al,0.98,20000,job7,False
266,980000,173,42,425,22,18990,49,49,Zr-Al,0.98,20000,job5,False
267,980000,114,37,344,27,19130,49,49,Zr-Al,0.98,20000,job9,False
268,980000,133,38,359,30,19092,49,49,Zr-Al,0.98,20000,job4,False
269,980000,177,60,473,21,18921,49,49,Zr-Al,0.98,20000,job10,False
270,2350000,447,72,861,26,18246,47,47,Zr-Al,0.98,50000,job1,False
271,2350000,855,134,1220,24,17419,47,47,Zr-Al,0.98,50000,job2,True
272,2350000,414,77,857,27,18277,47,47,Zr-Al,0.98,50000,job3,False
273,2350000,643,86,942,25,17956,47,47,Zr-Al,0.98,50000,job6,False
274,2350000,864,86,1224,25,17453,47,47,Zr-Al,0.98,50000,job8,True
275,2350000,490,73,719,19,18351,47,47,Zr-Al,0.98,50000,job7,False
276,2350000,1340,71,2291,21,15929,47,47,Zr-Al,0.98,50000,job5,True
277,2350000,480,103,783,17,18269,47,47,Zr-Al,0.98,50000,job9,False
278,2350000,703,89,990,28,17842,47,47,Zr-Al,0.98,50000,job4,False
279,3133349,622,103,1031,22,17874,47,47,Zr-Al,0.98,66667,job1,False
280,3133349,842,159,1222,17,17412,47,47,Zr-Al,0.98,66667,job2,True
281,3133349,565,95,852,15,18125,47,47,Zr-Al,0.98,66667,job3,False
282,3133349,644,106,1155,25,17722,47,47,Zr-Al,0.98,66667,job6,False
283,3133349,1018,128,1413,15,17078,47,47,Zr-Al,0.98,66667,job8,True
284,3133349,542,81,807,34,18188,47,47,Zr-Al,0.98,66667,job7,False
285,3133349,938,101,1294,23,17296,47,47,Zr-Al,0.98,66667,job5,True
286,3133349,945,90,1137,23,17457,47,47,Zr-Al,0.98,66667,job9,True
287,3133349,938,102,1375,22,17215,47,47,Zr-Al,0.98,66667,job4,True
288,3133349,1042,140,1247,14,17209,47,47,Zr-Al,0.98,66667,job10,True
289,87000,18,17,90,18,19509,87,87,Zr-Al,0.98,1000,job1,False
290,87000,30,14,90,19,19499,87,87,Zr-Al,0.98,1000,job2,False
291,87000,30,15,111,26,19470,87,87,Zr-Al,0.98,1000,job3,False
292,87000,23,16,103,21,19489,87,87,Zr-Al,0.98,1000,job6,False
293,87000,37,12,125,24,19454,87,87,Zr-Al,0.98,1000,job8,False
294,87000,27,14,102,21,19488,87,87,Zr-Al,0.98,1000,job7,False
295,87000,20,18,99,28,19487,87,87,Zr-Al,0.98,1000,job5,False
296,87000,21,13,98,22,19498,87,87,Zr-Al,0.98,1000,job9,False
297,87000,35,25,108,19,19465,87,87,Zr-Al,0.98,1000,job4,False
298,87000,24,10,106,21,19491,87,87,Zr-Al,0.98,1000,job10,False
299,70702,15,5,75,26,19531,106,106,Zr-Al,0.98,667,job1,False
300,70702,16,8,64,12,19552,106,106,Zr-Al,0.98,667,job2,False
301,70702,24,13,79,15,19521,106,106,Zr-Al,0.98,667,job3,False
302,70702,34,8,87,15,19508,106,106,Zr-Al,0.98,667,job6,False
303,70702,16,17,68,21,19530,106,106,Zr-Al,0.98,667,job8,False
304,70702,24,13,77,17,19521,106,106,Zr-Al,0.98,667,job7,False
305,70702,19,13,70,16,19534,106,106,Zr-Al,0.98,667,job5,False
306,70702,23,7,92,17,19513,106,106,Zr-Al,0.98,667,job9,False
307,70702,27,11,112,21,19481,106,106,Zr-Al,0.98,667,job4,False
308,70702,19,9,76,15,19533,106,106,Zr-Al,0.98,667,job10,False
309,134000,214,163,375,16,18884,67,67,Zr-Al,0.01,2000,job8,False
310,134000,293,187,371,12,18789,67,67,Zr-Al,0.01,2000,job9,False
311,134000,269,192,359,12,18820,67,67,Zr-Al,0.01,2000,job7,False
312,134000,261,180,452,25,18734,67,67,Zr-Al,0.01,2000,job5,False
313,134000,468,293,592,28,18271,67,67,Zr-Al,0.01,2000,job6,False
314,134000,439,293,551,18,18351,67,67,Zr-Al,0.01,2000,job4,False
315,134000,399,377,552,12,18312,67,67,Zr-Al,0.01,2000,job1,False
316,134000,297,266,514,18,18557,67,67,Zr-Al,0.01,2000,job10,False
317,134000,379,321,577,15,18360,67,67,Zr-Al,0.01,2000,job2,False
318,134000,367,294,555,15,18421,67,67,Zr-Al,0.01,2000,job3,False
319,275000,2152,1205,2113,4,14178,55,55,Zr-Al,0.01,5000,job9,True
320,275000,1555,1025,1313,4,15755,55,55,Zr-Al,0.01,5000,job8,True
321,275000,1812,1067,1446,8,15319,55,55,Zr-Al,0.01,5000,job7,True
322,275000,1625,836,1484,10,15697,55,55,Zr-Al,0.01,5000,job5,True
323,275000,1577,993,1480,6,15596,55,55,Zr-Al,0.01,5000,job6,True
324,275000,1836,933,1916,1,14966,55,55,Zr-Al,0.01,5000,job4,True
325,275000,1434,941,1501,5,15771,55,55,Zr-Al,0.01,5000,job1,True
326,275000,1170,682,1107,10,16683,55,55,Zr-Al,0.01,5000,job10,True
327,275000,1406,759,1092,4,16391,55,55,Zr-Al,0.01,5000,job2,True
328,275000,2245,1109,1587,2,14709,55,55,Zr-Al,0.01,5000,job3,True
329,346684,2192,1191,1775,4,14490,52,52,Zr-Al,0.01,6667,job9,True
330,346684,1558,978,1602,3,15511,52,52,Zr-Al,0.01,6667,job8,True
331,346684,3127,1323,2081,0,13121,52,52,Zr-Al,0.01,6667,job7,True
332,346684,2490,1093,2244,2,13823,52,52,Zr-Al,0.01,6667,job5,True
333,346684,3080,1438,2283,1,12850,52,52,Zr-Al,0.01,6667,job6,True
334,346684,2591,1376,1880,3,13802,52,52,Zr-Al,0.01,6667,job4,True
335,346684,2619,1276,2050,1,13706,52,52,Zr-Al,0.01,6667,job1,True
336,346684,1733,1015,1673,1,15230,52,52,Zr-Al,0.01,6667,job10,True
337,346684,2163,1072,1890,2,14525,52,52,Zr-Al,0.01,6667,job2,True
338,346684,2251,1175,1977,3,14246,52,52,Zr-Al,0.01,6667,job3,True
339,510000,4905,1733,2694,0,10320,51,51,Zr-Al,0.01,10000,job1,True
340,510000,4695,1890,2844,0,10223,51,51,Zr-Al,0.01,10000,job2,True
341,510000,4792,1516,3086,0,10258,51,51,Zr-Al,0.01,10000,job3,True
342,510000,5263,2002,3577,1,8809,51,51,Zr-Al,0.01,10000,job6,True
343,510000,3380,1648,2231,0,12393,51,51,Zr-Al,0.01,10000,job8,True
344,510000,3766,1761,2908,0,11217,51,51,Zr-Al,0.01,10000,job7,True
345,510000,4627,1712,2903,0,10410,51,51,Zr-Al,0.01,10000,job5,True
346,510000,4062,1526,3030,0,11034,51,51,Zr-Al,0.01,10000,job9,True
347,510000,4817,1535,4043,0,9257,51,51,Zr-Al,0.01,10000,job4,True
348,510000,4011,1883,2910,1,10847,51,51,Zr-Al,0.01,10000,job10,True
349,87000,108,93,230,26,19195,87,87,Zr-Al,0.01,1000,job1,False
350,87000,166,166,337,18,18965,87,87,Zr-Al,0.01,1000,job2,False
